source_project,source_path,asset_type,dimensions,has_alpha,file_size,visual_category,technical_quality,style_fit,ownership_status,reuse_recommendation,suggested_target_path,notes
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/FireMageSprites/Front.png,png,150x243,yes,46710,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/FireMageSprites/FrontLeft.png,png,150x243,yes,46710,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/FireMageSprites/FrontRight.png,png,136x244,yes,47094,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/FireMageSprites/Left.png,png,134x225,yes,42786,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/FireMageSprites/Right.png,png,149x224,yes,43352,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/IceMageSprites/Back.png,png,146x214,yes,41294,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/IceMageSprites/BackLeft.png,png,138x215,yes,40018,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/IceMageSprites/BackRight.png,png,146x214,yes,41294,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/IceMageSprites/Front.png,png,172x238,yes,45874,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/IceMageSprites/FrontLeft.png,png,151x240,yes,46929,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/IceMageSprites/FrontRight.png,png,151x240,yes,46929,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/IceMageSprites/Left.png,png,141x238,yes,41577,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/IceMageSprites/Right.png,png,141x238,yes,38988,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/MageSprites/Mage.png,png,500x500,yes,235325,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/PyroclastSprites/Pyroclast.png,png,500x500,yes,220672,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/SavantSprites/Savant.png,png,500x500,yes,196931,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/ShifterSprites/Shifter.png,png,500x500,yes,217298,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/TempestSprites/Tempest.png,png,500x500,yes,358682,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/VitalistSprites/Vitalist.png,png,500x500,yes,247510,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/WarlockSprites/Warlock.png,png,500x500,yes,208793,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/NPC/EnemyNPC/WizardSprites/Wizard.png,png,1080x1080,yes,796650,enemy_portraits,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Use later,godot_game/assets/billboards/demons/,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_001.png,png,256x256,yes,63784,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_002.png,png,256x256,yes,63586,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_003.png,png,256x256,yes,64876,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_004.png,png,256x256,yes,64531,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_005.png,png,256x256,yes,64325,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_006.png,png,256x256,yes,63869,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_007.png,png,256x256,yes,64193,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_008.png,png,256x256,yes,64437,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_009.png,png,256x256,yes,64425,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_010.png,png,256x256,yes,65338,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_011.png,png,256x256,yes,65026,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_012.png,png,256x256,yes,64747,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_013.png,png,256x256,yes,64406,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_014.png,png,256x256,yes,64426,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_015.png,png,256x256,yes,65174,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_016.png,png,256x256,yes,65208,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_017.png,png,256x256,yes,64965,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_018.png,png,256x256,yes,64627,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_019.png,png,256x256,yes,64330,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_020.png,png,256x256,yes,66891,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_021.png,png,256x256,yes,70519,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_022.png,png,256x256,yes,68593,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_023.png,png,256x256,yes,66111,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_024.png,png,256x256,yes,63519,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_025.png,png,256x256,yes,72598,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_026.png,png,256x256,yes,75452,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_027.png,png,256x256,yes,70213,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_028.png,png,256x256,yes,75749,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_029.png,png,256x256,yes,76359,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_030.png,png,256x256,yes,73380,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_031.png,png,256x256,yes,68947,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_032.png,png,256x256,yes,67291,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_033.png,png,256x256,yes,68103,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_034.png,png,256x256,yes,67792,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_035.png,png,256x256,yes,65921,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_036.png,png,256x256,yes,63769,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_037.png,png,256x256,yes,63472,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_038.png,png,256x256,yes,63496,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_039.png,png,256x256,yes,63740,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_040.png,png,256x256,yes,64570,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_041.png,png,256x256,yes,65842,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_042.png,png,256x256,yes,67442,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_043.png,png,256x256,yes,71144,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_044.png,png,256x256,yes,71116,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_045.png,png,256x256,yes,64550,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_046.png,png,256x256,yes,65353,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_047.png,png,256x256,yes,64952,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_048.png,png,256x256,yes,64619,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_049.png,png,256x256,yes,64236,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_050.png,png,256x256,yes,63793,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_051.png,png,256x256,yes,63924,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_052.png,png,256x256,yes,64503,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_053.png,png,256x256,yes,65045,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_054.png,png,256x256,yes,65109,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_055.png,png,256x256,yes,64553,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_056.png,png,256x256,yes,64418,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_057.png,png,256x256,yes,64233,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_058.png,png,256x256,yes,64545,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_059.png,png,256x256,yes,65164,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_060.png,png,256x256,yes,65040,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/MenuAnim/frames_061.png,png,256x256,yes,64152,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/SpriteSheets/Menu1Sheet.png,png,4096x3840,yes,12293632,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/SpriteSheets/Symbol1Sheet.png,png,4096x3840,yes,7996449,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/SpriteSheets/Symbol2Sheet.png,png,4096x3840,yes,5715967,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/SpriteSheets/Symbol3Sheet.png,png,4096x3840,yes,9947826,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/SpriteSheets/Symbol4Sheet.png,png,4096x3840,yes,8489822,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/CastingMinigames/Symbols/PlainSymbols/SpriteSheets/Symbol5Sheet.png,png,4096x3840,yes,9539968,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/HudIcons/Backward.png,png,148x167,yes,46410,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/HudIcons/Forward.png,png,148x167,yes,46443,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/HudIcons/NewTarget.jpeg,jpeg,640x640,no,35635,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/HudIcons/TurnLeft.png,png,161x161,yes,44586,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/PlayerFantasyGameCharacter/HudIcons/TurnRight.png,png,161x161,yes,44345,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/Rogue/Idle/Idle1-removebg-preview.png,png,500x500,yes,193643,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/Rogue/Idle/Idle1.png,png,624x624,yes,211681,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/Rogue/Idle/Idle2.png,png,624x624,no,242570,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/Rogue/Idle/Idle3.png,png,624x624,no,238723,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/Rogue/Roguespinning1.gif,gif,624x624,no,2303244,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/Rogue/Rotation/Roguespinning1.png,png,624x624,no,237858,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/Rogue/Rotation/Roguespinning10.png,png,624x624,no,213939,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/Rogue/Rotation/Roguespinning11.png,png,624x624,no,220469,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
dark_fantasy,dark_fantasy/Characters/Rogue/Rotation/Roguespinning12.png,png,624x624,no,221447,other,good,high,"Created by Joe in earlier donor project; okay for internal reuse, still track source path.",Needs manual review,,
